,Model,Image,y_pred,y_true,sexe_f_prob,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
3470,AM1159,AM1159.jpg,1,1,0.044024467,2.7,M,-426.301766862017,,-416.4014613775564,295.29180908203125,198.85902404785156,225.9176483154297
3471,AM116,AM116.jpg,1,1,0.4454343,3.9166666666666665,M,-407.1571937764265,,-398.6276730101775,256.8508605957031,180.5771026611328,192.24449157714844
3472,AM1160,AM1160.jpg,1,1,0.010079461,2.4166666666666665,M,-429.86958258587947,,-418.2311102646024,327.2451477050781,237.69586181640625,263.5566101074219
3473,AM1161,AM1161.jpg,1,1,0.038392562,2.65,M,-433.544021974926,,-425.8945917181014,340.0156555175781,253.08685302734375,278.38739013671875
3474,AM1162,AM1162.jpg,1,1,0.0049269926,4.1,M,-455.44572525893665,,-450.7839550774185,384.8617248535156,290.1349182128906,322.2051086425781
3475,AM1163,AM1163.jpg,1,1,0.00037103755,2.5,M,-450.954799562604,,-445.4823692138373,356.1162414550781,270.78216552734375,296.20703125
3476,AM1164,AM1164.jpg,0,1,0.9757272,2.716666666666667,M,-424.1152415241707,,-417.79680167553863,221.9351806640625,271.9571533203125,221.9812774658203
3477,AM1165,AM1165.jpg,1,1,0.18425581,2.566666666666667,M,-419.51298385074426,,-413.0697266863933,306.2397155761719,281.4970397949219,272.35894775390625
3478,AM1166,AM1166.jpg,1,1,2.4115003e-05,2.433333333333333,M,-416.16364827296763,,-407.3311446314201,308.1112365722656,228.78770446777344,247.6002960205078
3479,AM1167,AM1167.jpg,0,1,0.6124945,2.7333333333333334,M,-423.7064621653191,,-417.32690253808573,268.5697326660156,213.8351593017578,215.85948181152344
3480,AM1168,AM1168.jpg,1,1,0.0011124479,2.0,M,-408.99152461715306,,-396.0225024826708,273.8945617675781,176.93016052246094,202.06179809570312
3481,AM1169,AM1169.jpg,0,1,0.7179399,2.25,M,-422.4707263045889,,-413.4541276793472,271.5299072265625,237.25244140625,229.51327514648438
3482,AM117,AM117.jpg,1,1,0.060872003,4.116666666666666,M,-491.38399218491975,,-481.46837647265966,419.5627136230469,341.8733825683594,366.2278747558594
3483,AM1170,AM1170.jpg,1,1,0.00048781204,2.15,M,-467.1825559830689,,-460.8877989633862,394.3172302246094,304.78082275390625,334.449462890625
3484,AM1171,AM1171.jpg,1,1,0.17031552,2.466666666666667,M,-421.9791505003772,,-407.98547555376445,235.59603881835938,215.9347686767578,196.8105010986328
3485,AM1172,AM1172.jpg,1,1,0.0037605925,2.2666666666666666,M,-422.20525946643517,,-414.6924366928148,280.7122497558594,237.8026885986328,235.2498016357422
3486,AM1173,AM1173.jpg,0,1,0.79993564,1.9,M,-445.06524938028133,,-437.9906771311104,311.5313415527344,282.0731201171875,275.63787841796875
3487,AM1174,AM1174.jpg,0,1,0.94584846,2.433333333333333,M,-441.15626866912237,,-440.4163893404288,261.7055969238281,255.23158264160156,233.4185028076172
3488,AM1175,AM1175.jpg,1,1,0.08526235,2.75,M,-425.08462375201464,,-419.5186084976337,270.185791015625,221.4070281982422,220.6318817138672
3489,AM1176,AM1176.jpg,1,1,2.3284956e-05,1.95,M,-417.9343954636098,,-406.73999289468776,339.9617614746094,200.94517517089844,256.21124267578125
3490,AM1177,AM1177.jpg,1,1,0.0019657472,2.0,M,-437.45493594937915,,-429.68931569456987,292.0460205078125,215.39190673828125,231.32229614257812
3491,AM1178,AM1178.jpg,1,1,0.00821177,2.1333333333333333,M,-410.81436892487955,,-397.8792096474124,308.4587707519531,218.4551544189453,243.1099853515625
3492,AM1179,AM1179.jpg,1,1,0.38547307,2.7333333333333334,M,-421.0557721147185,,-406.9412926227212,286.276611328125,221.250244140625,230.47930908203125
3493,AM118,AM118.jpg,1,1,0.00016525063,4.183333333333334,M,-432.3857892178275,,-416.9598465167818,351.42510986328125,221.617919921875,271.9830627441406
3494,AM1180,AM1180.jpg,1,1,0.035344522,2.75,M,-422.9123628157518,,-416.67539050527324,272.66180419921875,209.38272094726562,216.24176025390625
3495,AF752,AF752.jpg,0,0,0.9522316,2.433333333333333,F,-419.543796447781,-423.29814099213155,,260.5199890136719,257.130126953125,233.79689025878906
3496,AF753,AF753.jpg,0,0,0.9999963,4.016666666666667,F,-437.86737034861693,-433.92567834248746,,270.22564697265625,382.9210205078125,312.2385559082031
3497,AF754,AF754.jpg,0,0,0.99997556,2.35,F,-464.8539648589348,-463.408384764693,,341.9081115722656,474.0083923339844,398.0707092285156
3498,AF755,AF755.jpg,0,0,0.99999344,4.25,F,-438.57261549023667,-432.84158319610054,,281.5179138183594,432.3724060058594,347.5152282714844
3499,AF756,AF756.jpg,0,0,0.97760856,1.3166666666666669,F,-502.501469872504,-501.58575879314367,,417.762939453125,495.00982666015625,444.3512268066406
3500,AF757,AF757.jpg,0,0,0.84327817,1.4333333333333331,F,-492.0280309522266,-494.91700681509417,,378.06805419921875,442.95355224609375,396.5342102050781
3501,AF758,AF758.jpg,0,0,0.99996233,3.733333333333333,F,-447.8430045678432,-444.42532252095737,,251.45162963867188,359.6687927246094,289.7628173828125
3502,AF759,AF759.jpg,0,0,0.6429609,2.25,F,-415.42068721020956,-418.7403233398564,,244.32688903808594,246.30340576171875,218.74232482910156
3503,AF76,AF76.jpg,0,0,0.99193114,2.9,F,-405.0086822364196,-403.5959309699907,,226.01763916015625,262.7677917480469,218.47918701171875
3504,AF760,AF760.jpg,0,0,0.999943,2.6666666666666665,F,-449.5144315351469,-445.88456725058506,,298.75738525390625,435.1026306152344,356.304443359375
3505,AF761,AF761.jpg,0,0,0.9711528,2.066666666666667,F,-449.9683120996849,-446.1197430279376,,262.15667724609375,308.089111328125,263.6100158691406
3506,AF762,AF762.jpg,0,0,0.99998856,4.033333333333333,F,-470.165703725498,-463.74388713170896,,331.5048522949219,467.7535705566406,389.8873291015625
3507,AF763,AF763.jpg,0,0,0.99990034,2.6,F,-418.40001226629767,-412.3991040863584,,237.4990234375,362.6117248535156,285.68206787109375
3508,AF764,AF764.jpg,0,0,0.9478441,2.6,F,-456.09389910334426,-452.0943312955733,,333.8680114746094,356.5500793457031,327.0559997558594
3509,AF765,AF765.jpg,1,0,0.23980981,2.6333333333333333,F,-529.1234147541655,-525.4245444198802,,478.0147705078125,511.7117919921875,482.5362854003906
3510,AF766,AF766.jpg,0,0,0.9842754,2.466666666666667,F,-463.2556393722019,-448.4606309651446,,338.36822509765625,412.45977783203125,360.5215148925781
3511,AF767,AF767.jpg,0,0,0.9999883,2.7666666666666666,F,-411.62141310104,-411.06335687947114,,217.81260681152344,296.961181640625,235.54586791992188
3512,AF768,AF768.jpg,0,0,0.99997354,3.0166666666666666,F,-490.3269103982786,-491.351052908013,,380.71856689453125,498.0674743652344,429.1580505371094
3513,AF769,AF769.jpg,0,0,0.9992557,2.583333333333333,F,-408.60072792188464,-405.8888613543764,,201.83615112304688,279.65185546875,217.11569213867188
3514,AF77,AF77.jpg,0,0,0.9998161,2.6666666666666665,F,-399.74039659239423,-399.4023886888208,,145.4414520263672,219.32456970214844,149.3183135986328
3515,AF770,AF770.jpg,0,0,0.9493569,3.566666666666667,F,-423.51691889479764,-416.4217238630524,,231.37831115722656,329.6229553222656,262.22381591796875
3516,AF771,AF771.jpg,0,0,0.9982626,2.583333333333333,F,-414.3161612470448,-414.6261028723638,,273.0155334472656,307.4236755371094,268.6840515136719
3517,AF772,AF772.jpg,0,0,0.7791188,4.133333333333334,F,-421.21456088877676,-415.3439719919732,,242.84011840820312,280.39398193359375,237.62106323242188
3518,AF773,AF773.jpg,0,0,0.9998622,2.5166666666666666,F,-407.84549876410483,-406.6980043901592,,195.448486328125,244.59100341796875,191.5206756591797
3519,AF774,AF774.jpg,1,0,0.1176681,2.8833333333333333,F,-410.379202416475,-411.2326024916356,,237.22689819335938,231.59506225585938,206.4561767578125
3520,AF775,AF775.jpg,0,0,0.9999819,2.4833333333333334,F,-414.95966922467267,-408.47949982441565,,223.951416015625,379.69830322265625,291.2563171386719
3521,AF776,AF776.jpg,0,0,0.99997485,3.25,F,-412.82436094888556,-407.7201806595675,,262.568115234375,409.0198974609375,325.2496643066406
3522,AF777,AF777.jpg,0,0,0.9145336,2.25,F,-416.1433380907372,-412.6676449745902,,225.9992218017578,273.6571044921875,225.0547637939453
3523,AF778,AF778.jpg,0,0,0.9999149,2.8,F,-408.808566829015,-414.5930631923482,,198.9705810546875,249.9312286376953,196.7108917236328
3524,AF779,AF779.jpg,0,0,0.999892,3.8333333333333335,F,-524.0830387539484,-511.31850689451164,,458.48944091796875,585.3357543945312,513.8900146484375
3525,AM823,AM823.jpg,1,1,0.03445404,2.6666666666666665,M,-416.64075507207497,,-409.42602736087025,262.92724609375,215.75967407226562,213.32884216308594
3526,AM824,AM824.jpg,1,1,5.1122415e-06,2.45,M,-426.52864393653715,,-417.82225282585426,353.023193359375,234.3538360595703,278.28271484375
3527,AM825,AM825.jpg,1,1,0.0063121994,2.816666666666667,M,-413.2872225949337,,-400.9107432034677,333.43023681640625,226.03829956054688,262.30181884765625
3528,AM826,AM826.jpg,1,1,2.368104e-05,2.5,M,-430.1054103040015,,-417.5414140017068,321.7762756347656,220.54574584960938,252.50328063964844
3529,AM827,AM827.jpg,1,1,0.005553776,2.8,M,-403.2569831396663,,-393.72837584729973,244.22129821777344,175.98617553710938,181.59103393554688
3530,AM828,AM828.jpg,1,1,0.026501453,2.583333333333333,M,-418.41001797625455,,-407.10777534249024,315.4925231933594,239.6140594482422,257.1827087402344
3531,AM829,AM829.jpg,0,1,0.86202747,2.5166666666666666,M,-416.8820325680375,,-408.9029216378264,252.9950714111328,245.40748596191406,223.12193298339844
3532,AM83,AM83.jpg,1,1,0.44220498,3.1,M,-434.6941963168417,,-432.6652898064899,328.3887023925781,289.7935485839844,289.0976257324219
3533,AM830,AM830.jpg,1,1,2.1401922e-05,2.4833333333333334,M,-442.8200650805746,,-433.91431593214793,355.0763854980469,266.1191101074219,293.45703125
3534,AM831,AM831.jpg,1,1,0.00015832687,2.8833333333333333,M,-436.23091334422963,,-424.95218746493794,318.0531921386719,228.5974884033203,253.7223663330078
3535,AM832,AM832.jpg,1,1,0.0009798388,2.1,M,-431.86613476182396,,-425.7691145788139,361.1221618652344,250.90802001953125,290.4303283691406
3536,AM833,AM833.jpg,1,1,0.0036655157,2.2666666666666666,M,-433.3820054989099,,-423.68190753687696,300.2121887207031,225.0084228515625,240.92694091796875
3537,AM834,AM834.jpg,1,1,5.2473228e-05,2.7666666666666666,M,-440.4993173195131,,-426.5910495496972,364.6155090332031,247.60182189941406,291.1929016113281
3538,AM835,AM835.jpg,1,1,0.010963004,2.566666666666667,M,-413.0273337511753,,-403.9740658182434,263.8876647949219,191.1671142578125,201.8873748779297
3539,AM836,AM836.jpg,1,1,2.5130239e-05,2.816666666666667,M,-433.72206981480366,,-424.02539245780343,341.7993469238281,245.93516540527344,276.2665100097656
3540,AM837,AM837.jpg,1,1,0.022452375,2.8,M,-443.0774654787815,,-435.6062609663933,301.3011474609375,234.96775817871094,246.3003387451172
3541,AM838,AM838.jpg,1,1,0.017209405,1.9166666666666667,M,-458.9824389734322,,-451.2384789644746,370.8917236328125,325.3954772949219,330.74029541015625
3542,AM839,AM839.jpg,0,1,0.9934638,2.716666666666667,M,-418.58517422623044,,-410.4369952184539,225.820556640625,230.37998962402344,199.25526428222656
3543,AM84,AM84.jpg,1,1,0.0046540056,3.566666666666667,M,-420.40144939333294,,-412.42126520088004,285.999267578125,164.82540893554688,205.30276489257812
3544,AM840,AM840.jpg,1,1,3.2796208e-05,3.0,M,-410.51495152397234,,-397.45527333060204,316.48919677734375,189.85171508789062,236.1615447998047
3545,CM693,CM693.jpg,1,1,4.05633e-06,3.8333333333333335,M,-500.62211299376736,,-499.46738052089813,434.5157470703125,338.36187744140625,373.2480163574219
3546,CM694,CM694.jpg,1,1,5.2929536e-06,4.2,M,-556.6296213684839,,-561.5851517181102,483.26837158203125,380.62664794921875,420.5712890625
3547,CM695,CM695.jpg,1,1,1.8529188e-05,2.9166666666666665,M,-543.0270774920684,,-544.1008185347084,461.21484375,328.6286315917969,384.7410888671875
3548,CM696,CM696.jpg,1,1,0.00048389405,3.8333333333333335,M,-461.4971563073854,,-462.5072366011947,388.638671875,302.97369384765625,330.279052734375
3549,CM697,CM697.jpg,1,1,1.5585819e-06,4.016666666666667,M,-512.8188999119614,,-519.0939908879052,477.7408752441406,367.49072265625,411.4737243652344
3550,CM698,CM698.jpg,1,1,2.4547177e-05,3.0,M,-487.2907090911933,,-487.2106076135161,500.92498779296875,403.1366882324219,440.8971252441406
3551,CM699,CM699.jpg,1,1,2.1832398e-06,3.7666666666666666,M,-421.50185655359644,,-414.3333949833437,367.4956359863281,255.3936309814453,296.3227844238281
3552,CM7,CM7.jpg,1,1,2.5817693e-07,4.35,M,-504.22865596709175,,-517.4096881227382,482.12249755859375,370.33477783203125,415.2862854003906
3553,CM70,CM70.jpg,1,1,3.924582e-07,2.816666666666667,M,-480.4357867310878,,-474.2878326345932,460.4588317871094,366.454345703125,401.0278015136719
3554,CM700,CM700.jpg,1,1,1.0182182e-09,4.5,M,-452.95904915389303,,-449.50641583914376,466.1790771484375,313.14581298828125,381.26019287109375
3555,CM701,CM701.jpg,1,1,1.0121039e-05,4.016666666666667,M,-487.2861897802458,,-496.4720052065213,433.41680908203125,328.8729248046875,368.3361511230469
3556,CM702,CM702.jpg,1,1,1.308726e-08,3.3833333333333333,M,-469.6945236688322,,-461.35761888873037,479.87591552734375,355.9412841796875,407.6214904785156
3557,CM703,CM703.jpg,1,1,0.00068985706,4.116666666666666,M,-455.15313525195467,,-457.29026314005114,379.77392578125,299.6658630371094,323.5454406738281
3558,CM704,CM704.jpg,1,1,0.0012975303,2.8,M,-438.5369747193762,,-437.3221768171277,335.7281188964844,236.3495635986328,268.2442321777344
3559,CM705,CM705.jpg,1,1,1.3524092e-07,4.15,M,-433.531336794203,,-427.5183032926196,409.63006591796875,292.278076171875,338.05230712890625
3560,CM706,CM706.jpg,1,1,1.9551488e-05,3.75,M,-461.35499791710987,,-470.12045044768314,453.2023620605469,347.50634765625,388.25799560546875
3561,CM707,CM707.jpg,1,1,0.4778129,4.25,M,-522.3781564868749,,-523.2391344863129,459.11065673828125,413.2244567871094,422.41717529296875
3562,CM708,CM708.jpg,1,1,0.00364703,3.983333333333333,M,-581.5650957266112,,-607.1329099340601,623.8890991210938,561.6723022460938,583.1161499023438
3563,CM709,CM709.jpg,1,1,8.63189e-09,4.25,M,-451.26617342523394,,-439.88054312666134,468.8414306640625,341.1675109863281,394.6789855957031
3564,CM71,CM71.jpg,1,1,1.5969217e-06,2.45,M,-481.2016150200081,,-468.49601426118465,453.0090637207031,308.47784423828125,371.2891540527344
3565,CM710,CM710.jpg,1,1,0.00026480557,4.433333333333334,M,-457.1206597448291,,-458.0943897696212,407.9524841308594,321.7817687988281,350.2171936035156
3566,CM711,CM711.jpg,1,1,7.4865845e-08,4.366666666666666,M,-460.1532555078745,,-452.4229514425607,444.98138427734375,303.9127502441406,364.4906311035156
3567,CM712,CM712.jpg,1,1,1.2079175e-05,3.8333333333333335,M,-484.3981717427964,,-484.60481864788557,436.8968811035156,334.0679016113281,372.7034606933594
3568,CM713,CM713.jpg,1,1,3.9967165e-07,4.233333333333333,M,-462.02905648829636,,-460.97903556499114,394.8384704589844,285.0574645996094,325.95294189453125
3569,CM714,CM714.jpg,1,1,3.4537713e-06,4.083333333333333,M,-536.1854298040598,,-532.8869637371988,525.4110107421875,407.4773864746094,456.8533935546875
3570,CM715,CM715.jpg,1,1,0.002385055,3.966666666666667,M,-448.0485997391167,,-458.82701243060455,356.2700500488281,306.7984313964844,313.3600769042969
3571,AM1023,AM1023.jpg,1,1,0.2518509,2.4833333333333334,M,-416.6908084944462,,-404.61427404915713,274.3907165527344,234.08746337890625,229.5894775390625
3572,AM1024,AM1024.jpg,1,1,0.00015933461,3.15,M,-426.1128114275493,,-418.02445799958684,334.90179443359375,216.12266540527344,259.04022216796875
3573,AM1025,AM1025.jpg,1,1,0.00541785,2.533333333333333,M,-455.56146822915116,,-453.2677258454911,380.6131286621094,313.8971252441406,330.7062072753906
3574,AM1026,AM1026.jpg,1,1,0.0122729745,2.2666666666666666,M,-433.8787493232595,,-423.20922398024027,283.06280517578125,207.86436462402344,222.1121368408203
3575,AM1027,AM1027.jpg,0,1,0.96908075,2.283333333333333,M,-417.32948931133456,,-417.45280471091337,273.8681945800781,308.27587890625,269.60455322265625
3576,AM1028,AM1028.jpg,1,1,0.46556056,2.25,M,-416.09751460366647,,-406.0808539966517,258.1127624511719,218.2562713623047,211.65237426757812
3577,AM1029,AM1029.jpg,1,1,0.0046708453,2.25,M,-442.06846105800696,,-434.2955118209139,424.3948669433594,333.2794189453125,365.0490417480469
3578,AM103,AM103.jpg,1,1,0.0011825124,3.216666666666667,M,-419.6218569209094,,-407.5120695148161,304.2052001953125,207.00111389160156,235.29315185546875
3579,AM1030,AM1030.jpg,1,1,0.3555455,2.6166666666666667,M,-404.2190195021798,,-395.12023381232524,191.83738708496094,173.5419158935547,145.3509979248047
3580,AM1031,AM1031.jpg,1,1,0.00077478023,2.05,M,-423.0648286067272,,-414.632460416259,398.7486877441406,308.3432922363281,338.68243408203125
3581,AM1032,AM1032.jpg,1,1,0.027489832,1.7166666666666666,M,-442.65101353867396,,-434.6122963718791,372.71087646484375,313.2862243652344,325.88116455078125
3582,AM1033,AM1033.jpg,1,1,0.00031819637,2.0,M,-441.01847373039465,,-425.3797917574726,322.2486572265625,228.94918823242188,256.5125427246094
3583,AM1034,AM1034.jpg,1,1,0.22364332,2.2333333333333334,M,-409.6208397295039,,-398.35813501299725,280.1758117675781,201.884033203125,217.47540283203125
3584,AM1035,AM1035.jpg,1,1,0.008596565,2.066666666666667,M,-420.1400695322487,,-416.6829956706273,247.7986297607422,182.80291748046875,187.29193115234375
3585,AM1036,AM1036.jpg,1,1,0.00016751772,1.9833333333333332,M,-430.4026619016448,,-417.85783441248793,311.5367126464844,194.88917541503906,234.9174041748047
3586,AM1037,AM1037.jpg,1,1,0.03829978,2.2666666666666666,M,-454.2035106158943,,-442.6627434333442,364.8455505371094,289.68487548828125,310.1330871582031
3587,AM1038,AM1038.jpg,0,1,0.9261162,2.783333333333333,M,-416.3152051940046,,-415.15193785400993,200.76304626464844,201.93284606933594,167.95555114746094
3588,AM1039,AM1039.jpg,1,1,0.0006857416,3.1166666666666667,M,-405.5102850618622,,-394.67205289890626,294.42498779296875,177.88182067871094,216.4064178466797
3589,AM104,AM104.jpg,1,1,0.38659945,3.75,M,-427.64456796363686,,-418.50389661476027,289.923828125,226.78131103515625,235.39439392089844
3590,AM1040,AM1040.jpg,1,1,0.00031785347,2.1333333333333333,M,-426.9497593719793,,-426.7061170533563,277.42791748046875,206.11441040039062,217.69798278808594
3591,AM1041,AM1041.jpg,1,1,0.06081277,3.3,M,-418.8537879545222,,-413.33769543294727,268.3876647949219,209.0358428955078,213.38156127929688
3592,AM1042,AM1042.jpg,0,1,0.98369145,2.6666666666666665,M,-434.458599435926,,-440.51673099726605,278.3157043457031,309.9881286621094,272.843994140625
3593,AM1043,AM1043.jpg,1,1,1.0041023e-05,3.733333333333333,M,-469.5754022582304,,-460.4820707222775,403.9825134277344,267.179931640625,323.97723388671875
3594,AM1044,AM1044.jpg,1,1,0.002221233,2.7333333333333334,M,-464.55352954305374,,-458.1021690460145,356.5340576171875,278.6007080078125,300.05859375
3595,AM1045,AM1045.jpg,0,1,0.8496154,2.0,M,-410.79184040328306,,-405.7954518520937,213.64852905273438,228.8482208251953,191.51065063476562
3596,AM1046,AM1046.jpg,1,1,0.009431981,2.45,M,-454.3529461386045,,-459.1590766093975,398.4637756347656,352.1567687988281,359.25146484375
3597,AM1047,AM1047.jpg,1,1,6.784099e-05,4.45,M,-483.1617182598164,,-476.1608163356794,380.4113464355469,286.9321594238281,318.1024169921875
